tile_id;time;score;lower_left_lon;lower_left_lat;upper_right_lon;upper_right_lat
31790338;2020-01-27 00:00:00;41;7.4202455;46.9393874;7.4215585;46.9402872
31790338;2020-01-27 01:00:00;54;7.4202455;46.9393874;7.4215585;46.9402872
31790338;2020-01-27 02:00:00;55;7.4202455;46.9393874;7.4215585;46.9402872
31790338;2020-01-27 03:00:00;55;7.4202455;46.9393874;7.4215585;46.9402872
31790338;2020-01-27 04:00:00;54;7.4202455;46.9393874;7.4215585;46.9402872
31790338;2020-01-27 05:00:00;54;7.4202455;46.9393874;7.4215585;46.9402872
31790338;2020-01-27 06:00:00;55;7.4202455;46.9393874;7.4215585;46.9402872
31790338;2020-01-27 07:00:00;53;7.4202455;46.9393874;7.4215585;46.9402872
31790338;2020-01-27 08:00:00;52;7.4202455;46.9393874;7.4215585;46.9402872
31790338;2020-01-27 09:00:00;52;7.4202455;46.9393874;7.4215585;46.9402872
31790338;2020-01-27 10:00:00;51;7.4202455;46.9393874;7.4215585;46.9402872
31790338;2020-01-27 11:00:00;50;7.4202455;46.9393874;7.4215585;46.9402872
31790338;2020-01-27 12:00:00;49;7.4202455;46.9393874;7.4215585;46.9402872
31790338;2020-01-27 13:00:00;49;7.4202455;46.9393874;7.4215585;46.9402872
31790338;2020-01-27 14:00:00;50;7.4202455;46.9393874;7.4215585;46.9402872
31790338;2020-01-27 15:00:00;49;7.4202455;46.9393874;7.4215585;46.9402872
31790338;2020-01-27 16:00:00;49;7.4202455;46.9393874;7.4215585;46.9402872
31790338;2020-01-27 17:00:00;50;7.4202455;46.9393874;7.4215585;46.9402872
31790338;2020-01-27 18:00:00;54;7.4202455;46.9393874;7.4215585;46.9402872
31790338;2020-01-27 19:00:00;58;7.4202455;46.9393874;7.4215585;46.9402872
31790338;2020-01-27 20:00:00;59;7.4202455;46.9393874;7.4215585;46.9402872
31790338;2020-01-27 21:00:00;57;7.4202455;46.9393874;7.4215585;46.9402872
31790338;2020-01-27 22:00:00;51;7.4202455;46.9393874;7.4215585;46.9402872
31790338;2020-01-27 23:00:00;35;7.4202455;46.9393874;7.4215585;46.9402872
31798313;2020-01-27 00:00:00;29;7.4202452;46.940287;7.4215582;46.9411867
31798313;2020-01-27 01:00:00;38;7.4202452;46.940287;7.4215582;46.9411867
31798313;2020-01-27 02:00:00;39;7.4202452;46.940287;7.4215582;46.9411867
31798313;2020-01-27 03:00:00;40;7.4202452;46.940287;7.4215582;46.9411867
31798313;2020-01-27 04:00:00;40;7.4202452;46.940287;7.4215582;46.9411867
31798313;2020-01-27 05:00:00;39;7.4202452;46.940287;7.4215582;46.9411867
31798313;2020-01-27 06:00:00;40;7.4202452;46.940287;7.4215582;46.9411867
31798313;2020-01-27 07:00:00;39;7.4202452;46.940287;7.4215582;46.9411867
31798313;2020-01-27 08:00:00;43;7.4202452;46.940287;7.4215582;46.9411867
31798313;2020-01-27 09:00:00;44;7.4202452;46.940287;7.4215582;46.9411867
31798313;2020-01-27 10:00:00;45;7.4202452;46.940287;7.4215582;46.9411867
31798313;2020-01-27 11:00:00;44;7.4202452;46.940287;7.4215582;46.9411867
31798313;2020-01-27 12:00:00;42;7.4202452;46.940287;7.4215582;46.9411867
31798313;2020-01-27 13:00:00;43;7.4202452;46.940287;7.4215582;46.9411867
31798313;2020-01-27 14:00:00;44;7.4202452;46.940287;7.4215582;46.9411867
31798313;2020-01-27 15:00:00;42;7.4202452;46.940287;7.4215582;46.9411867
31798313;2020-01-27 16:00:00;42;7.4202452;46.940287;7.4215582;46.9411867
31798313;2020-01-27 17:00:00;38;7.4202452;46.940287;7.4215582;46.9411867
31798313;2020-01-27 18:00:00;39;7.4202452;46.940287;7.4215582;46.9411867
31798313;2020-01-27 19:00:00;43;7.4202452;46.940287;7.4215582;46.9411867
31798313;2020-01-27 20:00:00;46;7.4202452;46.940287;7.4215582;46.9411867
31798313;2020-01-27 21:00:00;44;7.4202452;46.940287;7.4215582;46.9411867
31798313;2020-01-27 22:00:00;36;7.4202452;46.940287;7.4215582;46.9411867
31798313;2020-01-27 23:00:00;24;7.4202452;46.940287;7.4215582;46.9411867
31806289;2020-01-27 00:00:00;22;7.4202449;46.9411865;7.4215579;46.9420862
31806289;2020-01-27 01:00:00;30;7.4202449;46.9411865;7.4215579;46.9420862
31806289;2020-01-27 02:00:00;31;7.4202449;46.9411865;7.4215579;46.9420862
31806289;2020-01-27 03:00:00;31;7.4202449;46.9411865;7.4215579;46.9420862
31806289;2020-01-27 04:00:00;31;7.4202449;46.9411865;7.4215579;46.9420862
31806289;2020-01-27 05:00:00;31;7.4202449;46.9411865;7.4215579;46.9420862
31806289;2020-01-27 06:00:00;32;7.4202449;46.9411865;7.4215579;46.9420862
31806289;2020-01-27 07:00:00;33;7.4202449;46.9411865;7.4215579;46.9420862
31806289;2020-01-27 08:00:00;34;7.4202449;46.9411865;7.4215579;46.9420862
31806289;2020-01-27 09:00:00;34;7.4202449;46.9411865;7.4215579;46.9420862
31806289;2020-01-27 10:00:00;34;7.4202449;46.9411865;7.4215579;46.9420862
31806289;2020-01-27 11:00:00;34;7.4202449;46.9411865;7.4215579;46.9420862
31806289;2020-01-27 12:00:00;32;7.4202449;46.9411865;7.4215579;46.9420862
31806289;2020-01-27 13:00:00;33;7.4202449;46.9411865;7.4215579;46.9420862
31806289;2020-01-27 14:00:00;31;7.4202449;46.9411865;7.4215579;46.9420862
31806289;2020-01-27 15:00:00;31;7.4202449;46.9411865;7.4215579;46.9420862
31806289;2020-01-27 16:00:00;31;7.4202449;46.9411865;7.4215579;46.9420862
31806289;2020-01-27 17:00:00;28;7.4202449;46.9411865;7.4215579;46.9420862
31806289;2020-01-27 18:00:00;30;7.4202449;46.9411865;7.4215579;46.9420862
31806289;2020-01-27 19:00:00;34;7.4202449;46.9411865;7.4215579;46.9420862
31806289;2020-01-27 20:00:00;36;7.4202449;46.9411865;7.4215579;46.9420862
31806289;2020-01-27 21:00:00;35;7.4202449;46.9411865;7.4215579;46.9420862
31806289;2020-01-27 22:00:00;29;7.4202449;46.9411865;7.4215579;46.9420862
31806289;2020-01-27 23:00:00;21;7.4202449;46.9411865;7.4215579;46.9420862
31814266;2020-01-27 00:00:00;21;7.4202445;46.942086;7.4215576;46.9429857
31814266;2020-01-27 01:00:00;30;7.4202445;46.942086;7.4215576;46.9429857
31814266;2020-01-27 02:00:00;31;7.4202445;46.942086;7.4215576;46.9429857
31814266;2020-01-27 03:00:00;31;7.4202445;46.942086;7.4215576;46.9429857
31814266;2020-01-27 04:00:00;31;7.4202445;46.942086;7.4215576;46.9429857
31814266;2020-01-27 05:00:00;31;7.4202445;46.942086;7.4215576;46.9429857
31814266;2020-01-27 06:00:00;32;7.4202445;46.942086;7.4215576;46.9429857
31814266;2020-01-27 07:00:00;33;7.4202445;46.942086;7.4215576;46.9429857
31814266;2020-01-27 08:00:00;32;7.4202445;46.942086;7.4215576;46.9429857
31814266;2020-01-27 09:00:00;31;7.4202445;46.942086;7.4215576;46.9429857
31814266;2020-01-27 10:00:00;32;7.4202445;46.942086;7.4215576;46.9429857
31814266;2020-01-27 11:00:00;31;7.4202445;46.942086;7.4215576;46.9429857
31814266;2020-01-27 12:00:00;31;7.4202445;46.942086;7.4215576;46.9429857
31814266;2020-01-27 13:00:00;30;7.4202445;46.942086;7.4215576;46.9429857
31814266;2020-01-27 14:00:00;29;7.4202445;46.942086;7.4215576;46.9429857
