tile_id;time;score;lower_left_lon;lower_left_lat;upper_right_lon;upper_right_lat
31694730;2020-01-27 00:00:00;0;7.4018577;46.9411819;7.4031704;46.9420818
31694730;2020-01-27 01:00:00;0;7.4018577;46.9411819;7.4031704;46.9420818
31694730;2020-01-27 02:00:00;0;7.4018577;46.9411819;7.4031704;46.9420818
31694730;2020-01-27 03:00:00;0;7.4018577;46.9411819;7.4031704;46.9420818
31694730;2020-01-27 04:00:00;0;7.4018577;46.9411819;7.4031704;46.9420818
31694730;2020-01-27 05:00:00;0;7.4018577;46.9411819;7.4031704;46.9420818
31694730;2020-01-27 06:00:00;0;7.4018577;46.9411819;7.4031704;46.9420818
31694730;2020-01-27 07:00:00;21;7.4018577;46.9411819;7.4031704;46.9420818
31694730;2020-01-27 08:00:00;0;7.4018577;46.9411819;7.4031704;46.9420818
31694730;2020-01-27 09:00:00;0;7.4018577;46.9411819;7.4031704;46.9420818
31694730;2020-01-27 10:00:00;0;7.4018577;46.9411819;7.4031704;46.9420818
31694730;2020-01-27 11:00:00;0;7.4018577;46.9411819;7.4031704;46.9420818
31694730;2020-01-27 12:00:00;0;7.4018577;46.9411819;7.4031704;46.9420818
31694730;2020-01-27 13:00:00;0;7.4018577;46.9411819;7.4031704;46.9420818
31694730;2020-01-27 14:00:00;0;7.4018577;46.9411819;7.4031704;46.9420818
31694730;2020-01-27 15:00:00;0;7.4018577;46.9411819;7.4031704;46.9420818
31694730;2020-01-27 16:00:00;0;7.4018577;46.9411819;7.4031704;46.9420818
31694730;2020-01-27 17:00:00;0;7.4018577;46.9411819;7.4031704;46.9420818
31694730;2020-01-27 18:00:00;0;7.4018577;46.9411819;7.4031704;46.9420818
31694730;2020-01-27 19:00:00;22;7.4018577;46.9411819;7.4031704;46.9420818
31694730;2020-01-27 20:00:00;22;7.4018577;46.9411819;7.4031704;46.9420818
31694730;2020-01-27 21:00:00;21;7.4018577;46.9411819;7.4031704;46.9420818
31694730;2020-01-27 22:00:00;0;7.4018577;46.9411819;7.4031704;46.9420818
31694730;2020-01-27 23:00:00;0;7.4018577;46.9411819;7.4031704;46.9420818
31702693;2020-01-27 00:00:00;24;7.401857;46.9420814;7.4031698;46.9429814
31702693;2020-01-27 01:00:00;35;7.401857;46.9420814;7.4031698;46.9429814
31702693;2020-01-27 02:00:00;36;7.401857;46.9420814;7.4031698;46.9429814
31702693;2020-01-27 03:00:00;36;7.401857;46.9420814;7.4031698;46.9429814
31702693;2020-01-27 04:00:00;36;7.401857;46.9420814;7.4031698;46.9429814
31702693;2020-01-27 05:00:00;36;7.401857;46.9420814;7.4031698;46.9429814
31702693;2020-01-27 06:00:00;35;7.401857;46.9420814;7.4031698;46.9429814
31702693;2020-01-27 07:00:00;35;7.401857;46.9420814;7.4031698;46.9429814
31702693;2020-01-27 08:00:00;31;7.401857;46.9420814;7.4031698;46.9429814
31702693;2020-01-27 09:00:00;28;7.401857;46.9420814;7.4031698;46.9429814
31702693;2020-01-27 10:00:00;27;7.401857;46.9420814;7.4031698;46.9429814
31702693;2020-01-27 11:00:00;27;7.401857;46.9420814;7.4031698;46.9429814
31702693;2020-01-27 12:00:00;29;7.401857;46.9420814;7.4031698;46.9429814
31702693;2020-01-27 13:00:00;27;7.401857;46.9420814;7.4031698;46.9429814
31702693;2020-01-27 14:00:00;26;7.401857;46.9420814;7.4031698;46.9429814
31702693;2020-01-27 15:00:00;26;7.401857;46.9420814;7.4031698;46.9429814
31702693;2020-01-27 16:00:00;28;7.401857;46.9420814;7.4031698;46.9429814
31702693;2020-01-27 17:00:00;29;7.401857;46.9420814;7.4031698;46.9429814
31702693;2020-01-27 18:00:00;29;7.401857;46.9420814;7.4031698;46.9429814
31702693;2020-01-27 19:00:00;31;7.401857;46.9420814;7.4031698;46.9429814
31702693;2020-01-27 20:00:00;32;7.401857;46.9420814;7.4031698;46.9429814
31702693;2020-01-27 21:00:00;32;7.401857;46.9420814;7.4031698;46.9429814
31702693;2020-01-27 22:00:00;30;7.401857;46.9420814;7.4031698;46.9429814
31702693;2020-01-27 23:00:00;23;7.401857;46.9420814;7.4031698;46.9429814
31686767;2020-01-27 00:00:00;0;7.4031723;46.9393833;7.404485;46.9402832
31686767;2020-01-27 01:00:00;0;7.4031723;46.9393833;7.404485;46.9402832
31686767;2020-01-27 02:00:00;0;7.4031723;46.9393833;7.404485;46.9402832
31686767;2020-01-27 03:00:00;0;7.4031723;46.9393833;7.404485;46.9402832
31686767;2020-01-27 04:00:00;0;7.4031723;46.9393833;7.404485;46.9402832
31686767;2020-01-27 05:00:00;0;7.4031723;46.9393833;7.404485;46.9402832
31686767;2020-01-27 06:00:00;0;7.4031723;46.9393833;7.404485;46.9402832
31686767;2020-01-27 07:00:00;0;7.4031723;46.9393833;7.404485;46.9402832
31686767;2020-01-27 08:00:00;0;7.4031723;46.9393833;7.404485;46.9402832
31686767;2020-01-27 09:00:00;0;7.4031723;46.9393833;7.404485;46.9402832
31686767;2020-01-27 10:00:00;0;7.4031723;46.9393833;7.404485;46.9402832
31686767;2020-01-27 11:00:00;0;7.4031723;46.9393833;7.404485;46.9402832
31686767;2020-01-27 12:00:00;0;7.4031723;46.9393833;7.404485;46.9402832
31686767;2020-01-27 13:00:00;0;7.4031723;46.9393833;7.404485;46.9402832
31686767;2020-01-27 14:00:00;0;7.4031723;46.9393833;7.404485;46.9402832
31686767;2020-01-27 15:00:00;0;7.4031723;46.9393833;7.404485;46.9402832
31686767;2020-01-27 16:00:00;0;7.4031723;46.9393833;7.404485;46.9402832
31686767;2020-01-27 17:00:00;0;7.4031723;46.9393833;7.404485;46.9402832
31686767;2020-01-27 18:00:00;0;7.4031723;46.9393833;7.404485;46.9402832
31686767;2020-01-27 19:00:00;0;7.4031723;46.9393833;7.404485;46.9402832
31686767;2020-01-27 20:00:00;0;7.4031723;46.9393833;7.404485;46.9402832
31686767;2020-01-27 21:00:00;0;7.4031723;46.9393833;7.404485;46.9402832
31686767;2020-01-27 22:00:00;0;7.4031723;46.9393833;7.404485;46.9402832
31686767;2020-01-27 23:00:00;0;7.4031723;46.9393833;7.404485;46.9402832
31694729;2020-01-27 00:00:00;0;7.4031717;46.9402828;7.4044844;46.9411827
31694729;2020-01-27 01:00:00;0;7.4031717;46.9402828;7.4044844;46.9411827
31694729;2020-01-27 02:00:00;0;7.4031717;46.9402828;7.4044844;46.9411827
31694729;2020-01-27 03:00:00;0;7.4031717;46.9402828;7.4044844;46.9411827
31694729;2020-01-27 04:00:00;0;7.4031717;46.9402828;7.4044844;46.9411827
31694729;2020-01-27 05:00:00;0;7.4031717;46.9402828;7.4044844;46.9411827
31694729;2020-01-27 06:00:00;0;7.4031717;46.9402828;7.4044844;46.9411827
31694729;2020-01-27 07:00:00;0;7.4031717;46.9402828;7.4044844;46.9411827
