tile_id;time;score;lower_left_lon;lower_left_lat;upper_right_lon;upper_right_lat
31910055;2020-01-27;1193;7.4373187;46.9411881;7.438632;46.9420876
31918045;2020-01-27;896;7.4373186;46.9420876;7.438632;46.9429872
31902065;2020-01-27;967;7.4386321;46.9393891;7.4399454;46.9402886
31910054;2020-01-27;977;7.4386321;46.9402886;7.4399454;46.9411881
31918044;2020-01-27;838;7.438632;46.9411881;7.4399454;46.9420876
31926035;2020-01-27;517;7.438632;46.9420876;7.4399454;46.9429872
31934027;2020-01-27;507;7.438632;46.9429872;7.4399454;46.9438867
31910053;2020-01-27;1063;7.4399454;46.9393891;7.4412587;46.9402886
31918043;2020-01-27;1494;7.4399454;46.9402886;7.4412588;46.9411881
31926034;2020-01-27;1443;7.4399454;46.9411881;7.4412588;46.9420876
31934026;2020-01-27;1075;7.4399454;46.9420876;7.4412588;46.9429871
31942019;2020-01-27;600;7.4399454;46.9429872;7.4412589;46.9438867
31950013;2020-01-27;533;7.4399454;46.9438867;7.4412589;46.9447862
31958008;2020-01-27;1112;7.4399454;46.9447862;7.4412589;46.9456857
31926033;2020-01-27;2354;7.4412587;46.9402886;7.4425721;46.9411881
31934025;2020-01-27;2322;7.4412588;46.9411881;7.4425722;46.9420876
31942018;2020-01-27;1758;7.4412588;46.9420876;7.4425722;46.9429871
31950012;2020-01-27;1390;7.4412588;46.9429871;7.4425723;46.9438866
31958007;2020-01-27;800;7.4412589;46.9438867;7.4425723;46.9447862
31966003;2020-01-27;915;7.4412589;46.9447862;7.4425724;46.9456857
31974000;2020-01-27;3277;7.4412589;46.9456857;7.4425724;46.9465852
31926032;2020-01-27;1545;7.442572;46.939389;7.4438854;46.9402885
31934024;2020-01-27;2257;7.4425721;46.9402886;7.4438855;46.941188
31942017;2020-01-27;1748;7.4425721;46.9411881;7.4438856;46.9420876
31950011;2020-01-27;1207;7.4425722;46.9420876;7.4438857;46.9429871
31958006;2020-01-27;1634;7.4425722;46.9429871;7.4438857;46.9438866
31966002;2020-01-27;1380;7.4425723;46.9438866;7.4438858;46.9447861
31973999;2020-01-27;1201;7.4425723;46.9447862;7.4438859;46.9456856
31981997;2020-01-27;2373;7.4425724;46.9456857;7.4438859;46.9465851
31894073;2020-01-27;722;7.443885;46.9348914;7.4451983;46.9357909
31902061;2020-01-27;109;7.4438851;46.9357909;7.4451984;46.9366904
31910050;2020-01-27;317;7.4438852;46.9366904;7.4451985;46.9375899
31918040;2020-01-27;640;7.4438852;46.93759;7.4451986;46.9384894
31926031;2020-01-27;990;7.4438853;46.9384895;7.4451987;46.9393889
31934023;2020-01-27;1272;7.4438854;46.939389;7.4451988;46.9402885
31942016;2020-01-27;1241;7.4438854;46.9402885;7.4451989;46.941188
31950010;2020-01-27;1013;7.4438855;46.941188;7.445199;46.9420875
31958005;2020-01-27;933;7.4438856;46.9420876;7.4451991;46.942987
31966001;2020-01-27;1085;7.4438857;46.9429871;7.4451992;46.9438865
31973998;2020-01-27;1185;7.4438857;46.9438866;7.4451993;46.9447861
31981996;2020-01-27;1228;7.4438858;46.9447861;7.4451994;46.9456856
31989995;2020-01-27;2716;7.4438859;46.9456856;7.4451995;46.9465851
31886085;2020-01-27;331;7.445198;46.9330923;7.4465113;46.9339918
31894072;2020-01-27;742;7.4451981;46.9339918;7.4465114;46.9348913
31902060;2020-01-27;816;7.4451982;46.9348913;7.4465116;46.9357908
31910049;2020-01-27;706;7.4451983;46.9357909;7.4465117;46.9366903
31918039;2020-01-27;849;7.4451984;46.9366904;7.4465118;46.9375898
31926030;2020-01-27;991;7.4451985;46.9375899;7.4465119;46.9384894
31934022;2020-01-27;975;7.4451986;46.9384894;7.446512;46.9393889
31942015;2020-01-27;831;7.4451987;46.9393889;7.4465121;46.9402884
31950009;2020-01-27;730;7.4451988;46.9402885;7.4465123;46.9411879
31958004;2020-01-27;674;7.4451989;46.941188;7.4465124;46.9420874
31966000;2020-01-27;618;7.445199;46.9420875;7.4465125;46.9429869
31973997;2020-01-27;625;7.4451991;46.942987;7.4465126;46.9438865
31981995;2020-01-27;637;7.4451992;46.9438865;7.4465127;46.944786
31989994;2020-01-27;930;7.4451993;46.9447861;7.4465128;46.9456855
31997994;2020-01-27;2628;7.4451994;46.9456856;7.446513;46.946585
31894071;2020-01-27;0;7.4465112;46.9330922;7.4478245;46.9339917
31902059;2020-01-27;290;7.4465113;46.9339918;7.4478247;46.9348912
31910048;2020-01-27;725;7.4465114;46.9348913;7.4478248;46.9357907
31918038;2020-01-27;1445;7.4465116;46.9357908;7.4478249;46.9366902
31926029;2020-01-27;1876;7.4465117;46.9366903;7.4478251;46.9375897
31934021;2020-01-27;1441;7.4465118;46.9375898;7.4478252;46.9384893
31942014;2020-01-27;883;7.4465119;46.9384894;7.4478254;46.9393888
31950008;2020-01-27;559;7.446512;46.9393889;7.4478255;46.9402883
31958003;2020-01-27;425;7.4465121;46.9402884;7.4478256;46.9411878
31965999;2020-01-27;487;7.4465123;46.9411879;7.4478258;46.9420873
31973996;2020-01-27;258;7.4465124;46.9420874;7.4478259;46.9429869
31981994;2020-01-27;186;7.4465125;46.9429869;7.447826;46.9438864
31989993;2020-01-27;216;7.4465126;46.9438865;7.4478262;46.9447859
31997993;2020-01-27;709;7.4465127;46.944786;7.4478263;46.9456854
32005994;2020-01-27;2506;7.4465128;46.9456855;7.4478265;46.9465849
31902058;2020-01-27;0;7.4478244;46.9330921;7.4491377;46.9339916
31910047;2020-01-27;397;7.4478245;46.9339917;7.4491379;46.9348911
31918037;2020-01-27;517;7.4478247;46.9348912;7.449138;46.9357906
31926028;2020-01-27;1068;7.4478248;46.9357907;7.4491382;46.9366901
31934020;2020-01-27;1837;7.4478249;46.9366902;7.4491384;46.9375896
31942013;2020-01-27;1502;7.4478251;46.9375897;7.4491385;46.9384892
31950007;2020-01-27;839;7.4478252;46.9384893;7.4491387;46.9393887
31958002;2020-01-27;324;7.4478254;46.9393888;7.4491388;46.9402882
31965998;2020-01-27;349;7.4478255;46.9402883;7.449139;46.9411877
31973995;2020-01-27;704;7.4478256;46.9411878;7.4491392;46.9420872
31981993;2020-01-27;382;7.4478258;46.9420873;7.4491393;46.9429868
31989992;2020-01-27;234;7.4478259;46.9429869;7.4491395;46.9438863
31997992;2020-01-27;262;7.447826;46.9438864;7.4491396;46.9447858
32005993;2020-01-27;763;7.4478262;46.9447859;7.4491398;46.9456853
32013995;2020-01-27;2161;7.4478263;46.9456854;7.44914;46.9465848
31902057;2020-01-27;0;7.4491374;46.9321925;7.4504507;46.9330919
31910046;2020-01-27;42;7.4491376;46.933092;7.4504509;46.9339915
31918036;2020-01-27;302;7.4491377;46.9339916;7.4504511;46.934891
31926027;2020-01-27;189;7.4491379;46.9348911;7.4504513;46.9357905
31934019;2020-01-27;220;7.449138;46.9357906;7.4504515;46.93669
31942012;2020-01-27;685;7.4491382;46.9366901;7.4504516;46.9375895
31950006;2020-01-27;842;7.4491384;46.9375896;7.4504518;46.938489
31958001;2020-01-27;729;7.4491385;46.9384892;7.450452;46.9393886
31965997;2020-01-27;515;7.4491387;46.9393887;7.4504522;46.9402881
31973994;2020-01-27;500;7.4491388;46.9402882;7.4504524;46.9411876
31981992;2020-01-27;947;7.449139;46.9411877;7.4504525;46.9420871
31989991;2020-01-27;1431;7.4491392;46.9420872;7.4504527;46.9429866
31997991;2020-01-27;897;7.4491393;46.9429868;7.4504529;46.9438862
32005992;2020-01-27;655;7.4491395;46.9438863;7.4504531;46.9447857
32013994;2020-01-27;1019;7.4491396;46.9447858;7.4504533;46.9456852
32021997;2020-01-27;1973;7.4491398;46.9456853;7.4504535;46.9465847
31910045;2020-01-27;0;7.4504505;46.9321924;7.4517639;46.9330918
31918035;2020-01-27;0;7.4504507;46.9330919;7.4517641;46.9339913
31926026;2020-01-27;0;7.4504509;46.9339915;7.4517643;46.9348908
31934018;2020-01-27;0;7.4504511;46.934891;7.4517645;46.9357904
31942011;2020-01-27;0;7.4504513;46.9357905;7.4517647;46.9366899
31950005;2020-01-27;0;7.4504515;46.93669;7.4517649;46.9375894
31958000;2020-01-27;114;7.4504516;46.9375895;7.4517651;46.9384889
31965996;2020-01-27;454;7.4504518;46.938489;7.4517653;46.9393884
31973993;2020-01-27;895;7.450452;46.9393886;7.4517655;46.940288
31981991;2020-01-27;1380;7.4504522;46.9402881;7.4517657;46.9411875
31989990;2020-01-27;1915;7.4504524;46.9411876;7.4517659;46.942087
31997990;2020-01-27;1832;7.4504525;46.9420871;7.4517661;46.9429865
32005991;2020-01-27;1413;7.4504527;46.9429866;7.4517663;46.943886
32013993;2020-01-27;1311;7.4504529;46.9438862;7.4517666;46.9447855
32021996;2020-01-27;974;7.4504531;46.9447857;7.4517668;46.9456851
32030000;2020-01-27;1588;7.4504533;46.9456852;7.451767;46.9465846
31918034;2020-01-27;0;7.4517637;46.9321923;7.4530771;46.9330917
31926025;2020-01-27;0;7.4517639;46.9330918;7.4530773;46.9339912
31934017;2020-01-27;0;7.4517641;46.9339913;7.4530775;46.9348907
31942010;2020-01-27;0;7.4517643;46.9348908;7.4530778;46.9357902
31950004;2020-01-27;0;7.4517645;46.9357904;7.453078;46.9366897
31957999;2020-01-27;0;7.4517647;46.9366899;7.4530782;46.9375892
31965995;2020-01-27;0;7.4517649;46.9375894;7.4530784;46.9384888
31973992;2020-01-27;236;7.4517651;46.9384889;7.4530787;46.9393883
31981990;2020-01-27;1005;7.4517653;46.9393884;7.4530789;46.9402878
31989989;2020-01-27;2324;7.4517655;46.940288;7.4530791;46.9411873
31997989;2020-01-27;2379;7.4517657;46.9411875;7.4530793;46.9420868
32005990;2020-01-27;1405;7.4517659;46.942087;7.4530796;46.9429864
32013992;2020-01-27;1223;7.4517661;46.9429865;7.4530798;46.9438859
32021995;2020-01-27;909;7.4517663;46.943886;7.45308;46.9447854
32029999;2020-01-27;723;7.4517666;46.9447855;7.4530802;46.9456849
31934016;2020-01-27;0;7.4530771;46.9330917;7.4543905;46.933991
31942009;2020-01-27;0;7.4530773;46.9339912;7.4543907;46.9348905
31950003;2020-01-27;0;7.4530775;46.9348907;7.454391;46.93579
31957998;2020-01-27;0;7.4530778;46.9357902;7.4543912;46.9366896
31965994;2020-01-27;0;7.453078;46.9366897;7.4543915;46.9375891
31973991;2020-01-27;0;7.4530782;46.9375892;7.4543917;46.9384886
31981989;2020-01-27;224;7.4530784;46.9384888;7.454392;46.9393881
31989988;2020-01-27;974;7.4530787;46.9393883;7.4543922;46.9402876
31997988;2020-01-27;1649;7.4530789;46.9402878;7.4543925;46.9411872
32005989;2020-01-27;1608;7.4530791;46.9411873;7.4543927;46.9420867
32013991;2020-01-27;1185;7.4530793;46.9420868;7.454393;46.9429862
32021994;2020-01-27;788;7.4530796;46.9429864;7.4543932;46.9438857
32029998;2020-01-27;367;7.4530798;46.9438859;7.4543935;46.9447852
32038003;2020-01-27;316;7.45308;46.9447854;7.4543937;46.9456848
31942008;2020-01-27;0;7.4543902;46.9330915;7.4557037;46.9339908
31950002;2020-01-27;0;7.4543905;46.933991;7.455704;46.9348904
31957997;2020-01-27;0;7.4543907;46.9348905;7.4557042;46.9357899
31965993;2020-01-27;0;7.454391;46.93579;7.4557045;46.9366894
31973990;2020-01-27;0;7.4543912;46.9366896;7.4557048;46.9375889
31981988;2020-01-27;0;7.4543915;46.9375891;7.455705;46.9384884
31989987;2020-01-27;230;7.4543917;46.9384886;7.4557053;46.9393879
31997987;2020-01-27;796;7.454392;46.9393881;7.4557056;46.9402875
32005988;2020-01-27;1019;7.4543922;46.9402876;7.4557058;46.941187
32013990;2020-01-27;1006;7.4543925;46.9411872;7.4557061;46.9420865
32021993;2020-01-27;808;7.4543927;46.9420867;7.4557064;46.942986
32029997;2020-01-27;430;7.454393;46.9429862;7.4557067;46.9438855
32038002;2020-01-27;86;7.4543932;46.9438857;7.4557069;46.9447851
32046008;2020-01-27;0;7.4543935;46.9447852;7.4557072;46.9456846
31957996;2020-01-27;0;7.4557037;46.9339908;7.4570172;46.9348902
31965992;2020-01-27;0;7.455704;46.9348904;7.4570175;46.9357897
31973989;2020-01-27;0;7.4557042;46.9357899;7.4570178;46.9366892
31981987;2020-01-27;0;7.4557045;46.9366894;7.457018;46.9375887
31989986;2020-01-27;0;7.4557048;46.9375889;7.4570183;46.9384882
31997986;2020-01-27;184;7.455705;46.9384884;7.4570186;46.9393878
32005987;2020-01-27;806;7.4557053;46.9393879;7.4570189;46.9402873
32013989;2020-01-27;889;7.4557056;46.9402875;7.4570192;46.9411868
32021992;2020-01-27;748;7.4557058;46.941187;7.4570195;46.9420863
32029996;2020-01-27;556;7.4557061;46.9420865;7.4570198;46.9429858
31965991;2020-01-27;0;7.4570169;46.9339906;7.4583304;46.93489
31973988;2020-01-27;0;7.4570172;46.9348902;7.4583307;46.9357895
31981986;2020-01-27;0;7.4570175;46.9357897;7.458331;46.936689
31989985;2020-01-27;0;7.4570178;46.9366892;7.4583313;46.9375885
31997985;2020-01-27;0;7.457018;46.9375887;7.4583316;46.938488
32005986;2020-01-27;63;7.4570183;46.9384882;7.458332;46.9393875
