tile_id;time;score;lower_left_lon;lower_left_lat;upper_right_lon;upper_right_lat
31958035;2020-01-27;0;7.4044662;46.9690677;7.4057797;46.9699677
31966031;2020-01-27;0;7.4044656;46.9699673;7.4057791;46.9708672
31966030;2020-01-27;0;7.4057802;46.9690681;7.4070937;46.969968
31974027;2020-01-27;0;7.4057797;46.9699677;7.4070932;46.9708676
31982025;2020-01-27;0;7.4057791;46.9708672;7.4070927;46.9717671
31966029;2020-01-27;0;7.4070948;46.968169;7.4084083;46.9690689
31974026;2020-01-27;0;7.4070943;46.9690685;7.4084078;46.9699684
31982024;2020-01-27;0;7.4070937;46.969968;7.4084073;46.9708679
31990023;2020-01-27;0;7.4070932;46.9708676;7.4084068;46.9717674
32006024;2020-01-27;0;7.4070921;46.9726666;7.4084057;46.9735665
32014026;2020-01-27;0;7.4070916;46.9735661;7.4084052;46.974466
32022029;2020-01-27;0;7.407091;46.9744656;7.4084047;46.9753655
32030033;2020-01-27;0;7.4070905;46.9753651;7.4084042;46.976265
32038038;2020-01-27;0;7.4070899;46.9762646;7.4084036;46.9771645
32046044;2020-01-27;0;7.4070894;46.9771641;7.4084031;46.978064
32054051;2020-01-27;0;7.4070888;46.9780637;7.4084026;46.9789635
32062059;2020-01-27;0;7.4070883;46.9789632;7.4084021;46.979863
31974025;2020-01-27;0;7.4084089;46.9681694;7.4097224;46.9690692
31982023;2020-01-27;0;7.4084083;46.9690689;7.4097219;46.9699688
31990022;2020-01-27;0;7.4084078;46.9699684;7.4097214;46.9708683
31998022;2020-01-27;0;7.4084073;46.9708679;7.4097209;46.9717678
32006023;2020-01-27;0;7.4084068;46.9717674;7.4097204;46.9726673
32014025;2020-01-27;0;7.4084062;46.9726669;7.4097199;46.9735668
32022028;2020-01-27;0;7.4084057;46.9735665;7.4097194;46.9744663
32030032;2020-01-27;634;7.4084052;46.974466;7.4097189;46.9753658
32038037;2020-01-27;441;7.4084047;46.9753655;7.4097184;46.9762653
32046043;2020-01-27;0;7.4084042;46.976265;7.4097179;46.9771649
32054050;2020-01-27;0;7.4084036;46.9771645;7.4097174;46.9780644
32062058;2020-01-27;0;7.4084031;46.978064;7.4097169;46.9789639
32070067;2020-01-27;0;7.4084026;46.9789635;7.4097164;46.9798634
31990021;2020-01-27;0;7.4097224;46.9690692;7.411036;46.9699691
31998021;2020-01-27;0;7.4097219;46.9699688;7.4110355;46.9708686
32006022;2020-01-27;0;7.4097214;46.9708683;7.411035;46.9717681
32014024;2020-01-27;0;7.4097209;46.9717678;7.4110345;46.9726676
32022027;2020-01-27;0;7.4097204;46.9726673;7.4110341;46.9735671
32030031;2020-01-27;126;7.4097199;46.9735668;7.4110336;46.9744667
32038036;2020-01-27;570;7.4097194;46.9744663;7.4110331;46.9753662
32046042;2020-01-27;615;7.4097189;46.9753658;7.4110326;46.9762657
32054049;2020-01-27;0;7.4097184;46.9762653;7.4110321;46.9771652
32062057;2020-01-27;0;7.4097179;46.9771649;7.4110317;46.9780647
32070066;2020-01-27;0;7.4097174;46.9780644;7.4110312;46.9789642
32078076;2020-01-27;0;7.4097169;46.9789639;7.4110307;46.9798637
32086087;2020-01-27;0;7.4097164;46.9798634;7.4110302;46.9807632
31998020;2020-01-27;0;7.4110364;46.9690696;7.41235;46.9699694
32006021;2020-01-27;0;7.411036;46.9699691;7.4123496;46.9708689
32014023;2020-01-27;0;7.4110355;46.9708686;7.4123491;46.9717684
32022026;2020-01-27;0;7.411035;46.9717681;7.4123487;46.9726679
32030030;2020-01-27;0;7.4110345;46.9726676;7.4123482;46.9735675
32038035;2020-01-27;0;7.4110341;46.9735671;7.4123478;46.974467
32046041;2020-01-27;63;7.4110336;46.9744667;7.4123473;46.9753665
32054048;2020-01-27;300;7.4110331;46.9753662;7.4123468;46.976266
32062056;2020-01-27;0;7.4110326;46.9762657;7.4123464;46.9771655
32070065;2020-01-27;0;7.4110321;46.9771652;7.4123459;46.978065
32078075;2020-01-27;0;7.4110317;46.9780647;7.4123455;46.9789645
32086086;2020-01-27;0;7.4110312;46.9789642;7.412345;46.9798641
32094098;2020-01-27;0;7.4110307;46.9798637;7.4123446;46.9807636
32006020;2020-01-27;0;7.4123505;46.9690699;7.4136641;46.9699697
32014022;2020-01-27;0;7.41235;46.9699694;7.4136637;46.9708692
32022025;2020-01-27;0;7.4123496;46.9708689;7.4136632;46.9717687
32030029;2020-01-27;0;7.4123491;46.9717684;7.4136628;46.9726683
32038034;2020-01-27;0;7.4123487;46.9726679;7.4136624;46.9735678
32046040;2020-01-27;0;7.4123482;46.9735675;7.4136619;46.9744673
32054047;2020-01-27;0;7.4123478;46.974467;7.4136615;46.9753668
32062055;2020-01-27;0;7.4123473;46.9753665;7.4136611;46.9762663
32070064;2020-01-27;0;7.4123468;46.976266;7.4136606;46.9771658
32078074;2020-01-27;0;7.4123464;46.9771655;7.4136602;46.9780653
32086085;2020-01-27;0;7.4123459;46.978065;7.4136598;46.9789648
32094097;2020-01-27;0;7.4123455;46.9789645;7.4136593;46.9798644
32102110;2020-01-27;0;7.412345;46.9798641;7.4136589;46.9807639
32022024;2020-01-27;0;7.4136641;46.9699697;7.4149778;46.9708695
32030028;2020-01-27;0;7.4136637;46.9708692;7.4149774;46.971769
32038033;2020-01-27;0;7.4136632;46.9717687;7.414977;46.9726685
32046039;2020-01-27;0;7.4136628;46.9726683;7.4149765;46.9735681
32054046;2020-01-27;0;7.4136624;46.9735678;7.4149761;46.9744676
32062054;2020-01-27;0;7.4136619;46.9744673;7.4149757;46.9753671
32070063;2020-01-27;0;7.4136615;46.9753668;7.4149753;46.9762666
32078073;2020-01-27;0;7.4136611;46.9762663;7.4149749;46.9771661
32086084;2020-01-27;0;7.4136606;46.9771658;7.4149745;46.9780656
32094096;2020-01-27;0;7.4136602;46.9780653;7.4149741;46.9789651
32102109;2020-01-27;0;7.4136598;46.9789648;7.4149737;46.9798646
32110123;2020-01-27;0;7.4136593;46.9798644;7.4149732;46.9807642
32030027;2020-01-27;0;7.4149782;46.96997;7.4162919;46.9708698
32038032;2020-01-27;0;7.4149778;46.9708695;7.4162915;46.9717693
32046038;2020-01-27;0;7.4149774;46.971769;7.4162911;46.9726688
32054045;2020-01-27;0;7.414977;46.9726685;7.4162907;46.9735683
32062053;2020-01-27;0;7.4149765;46.9735681;7.4162903;46.9744678
32070062;2020-01-27;0;7.4149761;46.9744676;7.4162899;46.9753674
32078072;2020-01-27;0;7.4149757;46.9753671;7.4162895;46.9762669
32086083;2020-01-27;0;7.4149753;46.9762666;7.4162891;46.9771664
32094095;2020-01-27;0;7.4149749;46.9771661;7.4162887;46.9780659
32102108;2020-01-27;0;7.4149745;46.9780656;7.4162884;46.9789654
32110122;2020-01-27;0;7.4149741;46.9789651;7.416288;46.9798649
32118137;2020-01-27;0;7.4149737;46.9798646;7.4162876;46.9807644
32126153;2020-01-27;0;7.4149732;46.9807642;7.4162872;46.9816639
32046037;2020-01-27;0;7.4162919;46.9708698;7.4176056;46.9717696
32054044;2020-01-27;0;7.4162915;46.9717693;7.4176052;46.9726691
32062052;2020-01-27;0;7.4162911;46.9726688;7.4176049;46.9735686
32070061;2020-01-27;0;7.4162907;46.9735683;7.4176045;46.9744681
32078071;2020-01-27;0;7.4162903;46.9744678;7.4176041;46.9753676
32086082;2020-01-27;0;7.4162899;46.9753674;7.4176038;46.9762671
32094094;2020-01-27;0;7.4162895;46.9762669;7.4176034;46.9771666
32102107;2020-01-27;0;7.4162891;46.9771664;7.417603;46.9780662
32110121;2020-01-27;0;7.4162887;46.9780659;7.4176027;46.9789657
32118136;2020-01-27;0;7.4162884;46.9789654;7.4176023;46.9798652
32126152;2020-01-27;0;7.416288;46.9798649;7.4176019;46.9807647
32134169;2020-01-27;0;7.4162876;46.9807644;7.4176015;46.9816642
32142187;2020-01-27;0;7.4162872;46.9816639;7.4176012;46.9825637
32054043;2020-01-27;0;7.417606;46.9708701;7.4189197;46.9717698
32062051;2020-01-27;0;7.4176056;46.9717696;7.4189194;46.9726693
32070060;2020-01-27;0;7.4176052;46.9726691;7.418919;46.9735688
32078070;2020-01-27;0;7.4176049;46.9735686;7.4189187;46.9744684
32086081;2020-01-27;0;7.4176045;46.9744681;7.4189183;46.9753679
32094093;2020-01-27;0;7.4176041;46.9753676;7.418918;46.9762674
32102106;2020-01-27;0;7.4176038;46.9762671;7.4189176;46.9771669
32110120;2020-01-27;0;7.4176034;46.9771666;7.4189173;46.9780664
32118135;2020-01-27;0;7.417603;46.9780662;7.4189169;46.9789659
32126151;2020-01-27;0;7.4176027;46.9789657;7.4189166;46.9798654
32134168;2020-01-27;0;7.4176023;46.9798652;7.4189163;46.9807649
32142186;2020-01-27;0;7.4176019;46.9807647;7.4189159;46.9816645
32150205;2020-01-27;0;7.4176015;46.9816642;7.4189156;46.982564
32158225;2020-01-27;0;7.4176012;46.9825637;7.4189152;46.9834635
32062050;2020-01-27;0;7.4189201;46.9708703;7.4202338;46.97177
32070059;2020-01-27;0;7.4189197;46.9717698;7.4202335;46.9726696
32078069;2020-01-27;0;7.4189194;46.9726693;7.4202332;46.9735691
32086080;2020-01-27;0;7.418919;46.9735688;7.4202329;46.9744686
32094092;2020-01-27;0;7.4189187;46.9744684;7.4202325;46.9753681
32102105;2020-01-27;0;7.4189183;46.9753679;7.4202322;46.9762676
32110119;2020-01-27;0;7.418918;46.9762674;7.4202319;46.9771671
32118134;2020-01-27;0;7.4189176;46.9771669;7.4202316;46.9780666
32126150;2020-01-27;0;7.4189173;46.9780664;7.4202312;46.9789661
32134167;2020-01-27;0;7.4189169;46.9789659;7.4202309;46.9798657
32142185;2020-01-27;0;7.4189166;46.9798654;7.4202306;46.9807652
32150204;2020-01-27;0;7.4189163;46.9807649;7.4202303;46.9816647
32158224;2020-01-27;0;7.4189159;46.9816645;7.4202299;46.9825642
32166245;2020-01-27;0;7.4189156;46.982564;7.4202296;46.9834637
32070058;2020-01-27;0;7.4202342;46.9708705;7.421548;46.9717703
32078068;2020-01-27;0;7.4202338;46.97177;7.4215477;46.9726698
32086079;2020-01-27;0;7.4202335;46.9726696;7.4215474;46.9735693
32094091;2020-01-27;0;7.4202332;46.9735691;7.421547;46.9744688
32102104;2020-01-27;0;7.4202329;46.9744686;7.4215467;46.9753683
32110118;2020-01-27;0;7.4202325;46.9753681;7.4215464;46.9762678
32118133;2020-01-27;0;7.4202322;46.9762676;7.4215461;46.9771673
32126149;2020-01-27;0;7.4202319;46.9771671;7.4215458;46.9780668
32134166;2020-01-27;0;7.4202316;46.9780666;7.4215455;46.9789664
32142184;2020-01-27;0;7.4202312;46.9789661;7.4215452;46.9798659
32150203;2020-01-27;0;7.4202309;46.9798657;7.4215449;46.9807654
32158223;2020-01-27;0;7.4202306;46.9807652;7.4215446;46.9816649
32166244;2020-01-27;0;7.4202303;46.9816647;7.4215443;46.9825644
32174266;2020-01-27;0;7.4202299;46.9825642;7.421544;46.9834639
32078067;2020-01-27;0;7.4215483;46.9708707;7.4228621;46.9717705
32086078;2020-01-27;0;7.421548;46.9717703;7.4228618;46.97267
32094090;2020-01-27;0;7.4215477;46.9726698;7.4228615;46.9735695
32102103;2020-01-27;0;7.4215474;46.9735693;7.4228612;46.974469
32110117;2020-01-27;0;7.421547;46.9744688;7.422861;46.9753685
32118132;2020-01-27;0;7.4215467;46.9753683;7.4228607;46.976268
32126148;2020-01-27;0;7.4215464;46.9762678;7.4228604;46.9771675
32134165;2020-01-27;0;7.4215461;46.9771673;7.4228601;46.978067
32142183;2020-01-27;0;7.4215458;46.9780668;7.4228598;46.9789666
32150202;2020-01-27;0;7.4215455;46.9789664;7.4228596;46.9798661
32158222;2020-01-27;0;7.4215452;46.9798659;7.4228593;46.9807656
32166243;2020-01-27;0;7.4215449;46.9807654;7.422859;46.9816651
32174265;2020-01-27;0;7.4215446;46.9816649;7.4228587;46.9825646
32182288;2020-01-27;0;7.4215443;46.9825644;7.4228584;46.9834641
32094089;2020-01-27;0;7.4228621;46.9717705;7.4241759;46.9726702
32102102;2020-01-27;0;7.4228618;46.97267;7.4241757;46.9735697
32110116;2020-01-27;0;7.4228615;46.9735695;7.4241754;46.9744692
32118131;2020-01-27;0;7.4228612;46.974469;7.4241752;46.9753687
32126147;2020-01-27;0;7.422861;46.9753685;7.4241749;46.9762682
32134164;2020-01-27;0;7.4228607;46.976268;7.4241746;46.9771677
32142182;2020-01-27;0;7.4228604;46.9771675;7.4241744;46.9780672
32150201;2020-01-27;0;7.4228601;46.978067;7.4241741;46.9789667
32158221;2020-01-27;0;7.4228598;46.9789666;7.4241739;46.9798663
32166242;2020-01-27;0;7.4228596;46.9798661;7.4241736;46.9807658
32174264;2020-01-27;0;7.4228593;46.9807656;7.4241733;46.9816653
32182287;2020-01-27;0;7.422859;46.9816651;7.4241731;46.9825648
32190311;2020-01-27;0;7.4228587;46.9825646;7.4241728;46.9834643
32102101;2020-01-27;297;7.4241762;46.9717706;7.4254901;46.9726703
32110115;2020-01-27;311;7.4241759;46.9726702;7.4254898;46.9735698
32118130;2020-01-27;262;7.4241757;46.9735697;7.4254896;46.9744693
32142181;2020-01-27;0;7.4241749;46.9762682;7.4254889;46.9771679
32150200;2020-01-27;0;7.4241746;46.9771677;7.4254887;46.9780674
32158220;2020-01-27;0;7.4241744;46.9780672;7.4254884;46.9789669
